Time,What,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
[time],OPEN LOG
[time],START, #X, #Y, #O, #A
[time],SOLVE INIT,upper bound(s),lower bound(s),init bounds(s),init sample engine(s),init sarsop prune(s),init other,init belief tree(s),total init time
[time],SOLVE START,#iteration,elapsed time,#trials,#backups,lower bound,upper bound,precision,#alphas,#beliefs,total time
[time],SOLVE,#iteration,elapsed time,#trials,#backups,lower bound,upper bound,precision,#alphas,#beliefs,low bound backup time,up bound backup time,#low bound backups,#up bound backups,sample time,prune time,step 0(s),step 1(s),step 2(s),step 3(s),step 4(s),step 5(s),step 6(s),stop,total time
[2017/08/14 21:09:39],SOLVE,41179,59.31,1947,78450,1763.57,1763.58,0.00585676,4845,3811,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41201,59.33,1949,78505,1763.57,1763.58,0.00582643,4874,3817,0.02,0,55,55,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41237,59.38,1950,78575,1763.57,1763.58,0.00582626,4802,3817,0.04,0,70,70,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:39],SOLVE,41262,59.39,1950,78600,1763.57,1763.58,0.00582626,4827,3817,0.01,0,25,25,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41277,59.43,1951,78653,1763.57,1763.58,0.00582625,4838,3818,0.03,0,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:39],SOLVE,41315,59.47,1952,78727,1763.57,1763.58,0.00582624,4861,3818,0.02,0,74,74,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:39],SOLVE,41338,59.49,1952,78750,1763.57,1763.58,0.00582624,4884,3818,0.02,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41354,59.52,1953,78803,1763.57,1763.58,0.00582623,4843,3819,0.03,0,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:39],SOLVE,41383,59.55,1954,78859,1763.57,1763.58,0.00582571,4899,3820,0.03,0,56,56,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41405,59.57,1955,78901,1763.57,1763.58,0.00577781,4866,3821,0.02,0,42,42,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41434,59.61,1956,78950,1763.57,1763.58,0.00577778,4835,3821,0.03,0,49,49,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41466,59.63,1958,79000,1763.57,1763.58,0.00577775,4885,3821,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41487,59.66,1959,79057,1763.57,1763.58,0.0057709,4921,3821,0.03,0,57,57,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41511,59.69,1960,79100,1763.57,1763.58,0.0057709,4881,3821,0.03,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41542,59.72,1961,79150,1763.57,1763.58,0.00577086,4884,3821,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41569,59.75,1963,79213,1763.57,1763.58,0.00573642,4913,3821,0.02,0,63,63,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41589,59.78,1964,79250,1763.57,1763.58,0.00570666,4844,3821,0.03,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41622,59.81,1965,79300,1763.57,1763.58,0.00568692,4858,3821,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41645,59.84,1967,79357,1763.57,1763.58,0.00564363,4904,3821,0.03,0,57,57,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41668,59.87,1968,79400,1763.57,1763.58,0.00555856,4853,3822,0.02,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41700,59.89,1969,79450,1763.57,1763.58,0.00553225,4882,3822,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41725,59.92,1971,79500,1763.57,1763.58,0.00507677,4897,3823,0,0.03,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41752,59.97,1972,79561,1763.57,1763.58,0.0050745,4889,3824,0.03,0,61,61,0,0.02,0.01,0,0,0.02,0,0,0,0,0.03
[2017/08/14 21:09:39],SOLVE,41774,59.99,1973,79600,1763.57,1763.58,0.00507435,4910,3824,0.02,0,39,39,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41805,60.02,1974,79650,1763.57,1763.58,0.00507409,4888,3824,0.01,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41832,60.05,1976,79713,1763.57,1763.58,0.00507393,4913,3824,0.01,0.01,63,63,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:39],SOLVE,41869,60.07,1976,79750,1763.57,1763.58,0.00507393,4915,3824,0.02,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:39],SOLVE,41881,60.1,1977,79800,1763.57,1763.58,0.00507389,4945,3825,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,41911,60.14,1978,79850,1763.57,1763.58,0.00507387,4907,3825,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,41934,60.17,1980,79909,1763.57,1763.58,0.00507384,4917,3825,0.02,0.01,59,59,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,41959,60.2,1981,79957,1763.57,1763.58,0.0050738,4965,3825,0.01,0,48,48,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,41984,60.22,1982,80000,1763.57,1763.58,0.00507376,4959,3825,0.01,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42019,60.27,1983,80073,1763.57,1763.58,0.00507375,4920,3826,0.05,0,73,73,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42040,60.3,1984,80113,1763.57,1763.58,0.00507373,4927,3826,0.02,0,40,40,0,0.01,0,0,0,0.01,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42060,60.32,1985,80150,1763.57,1763.58,0.0050605,4935,3826,0.01,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42095,60.37,1986,80219,1763.57,1763.58,0.00506047,4935,3826,0.04,0,69,69,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:40],SOLVE,42115,60.39,1987,80257,1763.57,1763.58,0.00506043,4927,3826,0.02,0,38,38,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42142,60.41,1988,80300,1763.57,1763.58,0.00504972,4920,3826,0.01,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42170,60.44,1989,80350,1763.57,1763.58,0.00504433,4970,3827,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42194,60.48,1990,80409,1763.57,1763.58,0.0050443,4888,3827,0.03,0,59,59,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:40],SOLVE,42217,60.5,1991,80450,1763.57,1763.58,0.00503793,4929,3827,0.02,0,41,41,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42250,60.54,1992,80517,1763.57,1763.58,0.0050379,4973,3827,0.03,0,67,67,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42270,60.56,1993,80555,1763.57,1763.58,0.00503788,4980,3827,0.02,0,38,38,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42296,60.59,1994,80600,1763.57,1763.58,0.00503655,4953,3827,0.03,0,45,45,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42324,60.61,1995,80650,1763.57,1763.58,0.00503232,4956,3829,0.01,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42352,60.65,1996,80713,1763.57,1763.58,0.00503231,4940,3829,0.03,0,63,63,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42373,60.67,1997,80753,1763.57,1763.58,0.00501201,4942,3829,0.02,0,40,40,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42410,60.72,1998,80825,1763.57,1763.58,0.00501198,4928,3830,0.03,0,72,72,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42431,60.74,1999,80865,1763.57,1763.58,0.00501194,4919,3830,0.02,0,40,40,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42450,60.76,2000,80901,1763.57,1763.58,0.00500673,4942,3830,0.02,0,36,36,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42499,60.81,2000,80950,1763.57,1763.58,0.00500673,4878,3839,0.02,0,49,49,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42502,60.84,2001,81003,1763.57,1763.58,0.00500592,4895,3840,0.02,0,53,53,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:40],SOLVE,42533,60.86,2002,81050,1763.57,1763.58,0.00500106,4932,3841,0.02,0,47,47,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42564,60.9,2004,81121,1763.57,1763.58,0.00499862,4893,3841,0.02,0,71,71,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42584,60.92,2005,81159,1763.57,1763.58,0.00499699,4931,3843,0.01,0,38,38,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:40],SOLVE,42615,60.96,2006,81219,1763.57,1763.58,0.00499505,4888,3852,0.03,0,60,60,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42634,60.97,2007,81255,1763.57,1763.58,0.00498921,4924,3852,0.01,0,36,36,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42666,61,2008,81300,1763.57,1763.57,0.00486272,4920,3852,0.02,0.01,45,45,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:40],SOLVE,42685,61.03,2009,81353,1763.57,1763.57,0.00486258,4912,3852,0.03,0,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42722,61.09,2010,81425,1763.57,1763.57,0.00486257,4897,3853,0.03,0.01,72,72,0,0,0.01,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:40],SOLVE,42747,61.1,2010,81450,1763.57,1763.57,0.00486257,4922,3853,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,42762,61.14,2011,81503,1763.57,1763.57,0.00486257,4961,3854,0.03,0.01,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,42793,61.18,2012,81563,1763.57,1763.57,0.00486256,4864,3854,0.03,0,60,60,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,42829,61.22,2013,81633,1763.57,1763.57,0.00486256,4911,3855,0.04,0,70,70,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,42846,61.24,2013,81650,1763.57,1763.57,0.00486256,4899,3855,0.01,0,17,17,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,42865,61.27,2014,81703,1763.57,1763.57,0.00486256,4917,3855,0.03,0,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,42904,61.32,2015,81779,1763.57,1763.57,0.00486255,4902,3856,0.03,0,76,76,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,42925,61.33,2015,81800,1763.57,1763.57,0.00486255,4923,3856,0.01,0,21,21,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,42943,61.37,2016,81855,1763.57,1763.57,0.00486254,4878,3857,0.03,0,55,55,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,42982,61.42,2017,81931,1763.57,1763.57,0.00486253,4920,3858,0.04,0,76,76,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,43001,61.42,2017,81950,1763.57,1763.57,0.00486253,4939,3858,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43020,61.46,2018,82005,1763.57,1763.57,0.00486253,4915,3858,0.03,0.01,55,55,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,43059,61.51,2019,82081,1763.57,1763.57,0.00486252,4935,3860,0.02,0,76,76,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,43078,61.52,2019,82100,1763.57,1763.57,0.00486252,4922,3860,0.01,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43096,61.56,2020,82153,1763.57,1763.57,0.00486252,4953,3861,0.02,0,53,53,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,43133,61.61,2021,82225,1763.57,1763.57,0.00486252,4914,3862,0.04,0,72,72,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,43158,61.62,2021,82250,1763.57,1763.57,0.00486252,4926,3862,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43172,61.65,2022,82300,1763.57,1763.57,0.00486251,4952,3863,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43210,61.71,2023,82375,1763.57,1763.57,0.00486251,4894,3864,0.05,0,75,75,0,0,0.03,0,0,0,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,43235,61.72,2023,82400,1763.57,1763.57,0.00486251,4919,3864,0.01,0,25,25,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43249,61.76,2024,82451,1763.57,1763.57,0.0048625,4933,3865,0.03,0,51,51,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,43285,61.8,2025,82521,1763.57,1763.57,0.00483828,4918,3873,0.03,0.01,70,70,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:41],SOLVE,43307,61.82,2026,82563,1763.57,1763.57,0.00483824,4942,3873,0.02,0,42,42,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:41],SOLVE,43328,61.84,2027,82600,1763.57,1763.57,0.00482407,4968,3873,0.01,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43358,61.88,2028,82650,1763.57,1763.57,0.00482404,4951,3874,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43385,61.91,2030,82711,1763.57,1763.57,0.00481638,4980,3874,0.03,0,61,61,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:41],SOLVE,43408,61.93,2031,82750,1763.57,1763.57,0.00480629,4967,3874,0.01,0.01,39,39,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43440,61.97,2032,82800,1763.57,1763.57,0.0047954,4944,3874,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43462,62,2034,82857,1763.57,1763.57,0.00477376,4958,3874,0.03,0,57,57,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:41],SOLVE,43490,62.02,2035,82900,1763.57,1763.57,0.004751,4982,3875,0.02,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43522,62.05,2036,82950,1763.57,1763.57,0.00475098,4947,3875,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:41],SOLVE,43538,62.09,2037,83003,1763.57,1763.57,0.00475088,4948,3876,0.03,0,53,53,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:41],SOLVE,43569,62.12,2038,83050,1763.57,1763.57,0.00473559,4995,3876,0.03,0,47,47,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43602,62.14,2039,83100,1763.57,1763.57,0.00471285,4964,3876,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43620,62.18,2040,83150,1763.57,1763.57,0.00471278,4942,3876,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43646,62.22,2042,83209,1763.57,1763.57,0.00470439,4922,3876,0.01,0.01,59,59,0,0.01,0,0,0,0.01,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,43669,62.25,2043,83250,1763.57,1763.57,0.00470436,4963,3876,0.03,0,41,41,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43700,62.27,2044,83300,1763.57,1763.57,0.00468486,4943,3876,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43723,62.31,2045,83357,1763.57,1763.57,0.00468478,4917,3877,0.04,0,57,57,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,43750,62.34,2046,83400,1763.57,1763.57,0.00465,4946,3877,0.02,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43782,62.37,2047,83450,1763.57,1763.57,0.00461784,4913,3877,0.01,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43801,62.4,2048,83500,1763.57,1763.57,0.00458222,4935,3880,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43833,62.43,2050,83567,1763.57,1763.57,0.00456472,4935,3880,0.03,0,67,67,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,43852,62.45,2051,83600,1763.57,1763.57,0.00451555,4936,3880,0.02,0,33,33,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43889,62.5,2052,83675,1763.57,1763.57,0.00451546,4900,3881,0.02,0.01,75,75,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,43910,62.53,2053,83715,1763.57,1763.57,0.00451535,4909,3881,0.01,0,40,40,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,43929,62.55,2054,83751,1763.57,1763.57,0.00450842,4910,3881,0.01,0,36,36,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,43963,62.57,2055,83800,1763.57,1763.57,0.00450508,4906,3881,0.01,0,49,49,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,43988,62.61,2057,83863,1763.57,1763.57,0.00438188,4908,3881,0.04,0,63,63,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,44013,62.63,2058,83900,1763.57,1763.57,0.00435906,4927,3881,0.02,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44047,62.66,2059,83950,1763.57,1763.57,0.00434586,4908,3881,0.02,0,50,50,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,44062,62.69,2060,84000,1763.57,1763.57,0.0043456,4924,3882,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44099,62.71,2061,84050,1763.57,1763.57,0.00433875,4940,3882,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44113,62.75,2062,84100,1763.57,1763.57,0.00433873,4903,3882,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44144,62.79,2063,84163,1763.57,1763.57,0.00433873,4966,3882,0.03,0,63,63,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,44181,62.81,2064,84200,1763.57,1763.57,0.00433873,4967,3883,0.01,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44195,62.85,2064,84250,1763.57,1763.57,0.00433873,4900,3883,0.04,0,50,50,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,44221,62.88,2065,84313,1763.57,1763.57,0.00433872,4944,3884,0.02,0,63,63,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,44258,62.91,2065,84350,1763.57,1763.57,0.00433872,4968,3885,0.02,0,37,37,0.01,0,0,0,0.01,0,0,0,0,0,0.01
[2017/08/14 21:09:42],SOLVE,44271,62.93,2066,84400,1763.57,1763.57,0.0043387,4986,3885,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44293,62.97,2067,84450,1763.57,1763.57,0.00433862,4917,3885,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44325,63.01,2068,84500,1763.57,1763.57,0.00433858,4967,3885,0.03,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44348,63.04,2070,84557,1763.57,1763.57,0.00432196,4950,3885,0.03,0,57,57,0,0,0.01,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:42],SOLVE,44375,63.07,2071,84600,1763.57,1763.57,0.00429753,4958,3885,0.01,0,43,43,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:42],SOLVE,44403,63.11,2073,84661,1763.57,1763.57,0.00429,4931,3885,0.03,0,61,61,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44437,63.17,2074,84727,1763.57,1763.57,0.00426179,4915,3889,0.04,0.01,66,66,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:43],SOLVE,44450,63.18,2075,84751,1763.57,1763.57,0.00423175,4928,3889,0.01,0,24,24,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44488,63.22,2076,84800,1763.57,1763.57,0.00421983,4943,3890,0.03,0,49,49,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44511,63.25,2077,84850,1763.57,1763.57,0.00420023,4890,3890,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44534,63.29,2079,84911,1763.57,1763.57,0.00419769,4926,3890,0.03,0,61,61,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44555,63.31,2080,84950,1763.57,1763.57,0.00416913,4914,3890,0.02,0,39,39,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44587,63.35,2081,85000,1763.57,1763.57,0.00416908,4917,3890,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44610,63.38,2083,85055,1763.57,1763.57,0.0041453,4894,3890,0.01,0,55,55,0,0.01,0,0,0,0.01,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44639,63.4,2084,85100,1763.57,1763.57,0.00413148,4939,3891,0,0.01,45,45,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44668,63.45,2085,85167,1763.57,1763.57,0.00413136,4945,3892,0.05,0,67,67,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:43],SOLVE,44690,63.47,2086,85200,1763.57,1763.57,0.0039969,4953,3892,0.01,0,33,33,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44717,63.51,2087,85261,1763.57,1763.57,0.00399688,4895,3892,0.03,0,61,61,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:43],SOLVE,44756,63.55,2088,85337,1763.57,1763.57,0.00399687,4922,3894,0.02,0,76,76,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:43],SOLVE,44769,63.56,2088,85350,1763.57,1763.57,0.00399687,4935,3894,0.01,0,13,13,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44792,63.59,2089,85407,1763.57,1763.57,0.00399686,4948,3894,0.02,0,57,57,0,0,0.02,0,0,0,0,0,0,0,0.02
[2017/08/14 21:09:43],SOLVE,44828,63.64,2090,85477,1763.57,1763.57,0.00399686,4920,3894,0.03,0,70,70,0,0.01,0.02,0,0,0.01,0,0,0,0,0.03
[2017/08/14 21:09:43],SOLVE,44851,63.65,2090,85500,1763.57,1763.57,0.00399686,4943,3894,0.01,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44874,63.68,2091,85550,1763.57,1763.57,0.00399676,4932,3894,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44896,63.71,2092,85600,1763.57,1763.57,0.00399657,4895,3895,0.01,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,44925,63.75,2094,85663,1763.57,1763.57,0.00397902,4920,3895,0.03,0.01,63,63,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44945,63.78,2095,85701,1763.57,1763.57,0.00397582,4909,3895,0.03,0,38,38,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,44975,63.8,2096,85750,1763.57,1763.57,0.00397579,4940,3895,0.02,0,49,49,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,45003,63.84,2098,85811,1763.57,1763.57,0.00396259,4912,3895,0.04,0,61,61,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:09:43],SOLVE,45024,63.86,2099,85851,1763.57,1763.57,0.00396255,4899,3896,0.02,0,40,40,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,45052,63.89,2100,85900,1763.57,1763.57,0.00396252,4882,3896,0.02,0,49,49,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,45082,63.92,2101,85950,1763.57,1763.57,0.00396236,4908,3897,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:09:43],SOLVE,45109,63.94,2102,86000,1763.57,1763.57,0.00393991,4887,3897,0.01,0,50,50,0,0,0,0,0,0,0,0,0,0,0
